,ParticipantID,SizeNetwork,SessionCode,Grade,BirthMonth,BirthDay,BirthYear,Gender,RoundCode,NumberConnections,Action,ActionType,Time1,Time2,Time3,Time4,Convergence,id_in_session
1247,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,4.821,yes,2
1248,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,8,2,magenta,not aplicable,0.0,0.938,0.0,0.0,yes,2
1249,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,10.81,yes,2
1250,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,10,2,green,not aplicable,0.0,2.357,0.0,0.0,yes,2
1251,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,11,2,yellow,not aplicable,0.0,4.025,0.0,0.0,yes,2
1252,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,12,3,black,not aplicable,7.851,1.735,0.0,0.0,yes,2
1253,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,13,3,red,not aplicable,0.0,6.578,0.0,0.0,yes,2
1254,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,14,2,cyan,not aplicable,0.0,0.0,0.27,14.774,yes,2
1255,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,15,2,yellow,not aplicable,0.0,23.686,0.0,0.0,yes,2
1256,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,16,3,magenta,not aplicable,0.0,5.998,0.0,0.0,yes,2
1257,lpyl9zxs,6,1smtcyle,1,5.0,27.0,2017.0,F,17,3,red,not aplicable,0.0,15.387,2.536,0.0,yes,2
1258,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,1,2,red,not aplicable,0.0,0.047,0.0,0.0,yes,3
1259,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,2,3,orange,not aplicable,6.347,0.0,0.0,0.0,yes,3
1260,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,3,3,yellow,not aplicable,0.0,10.588,0.0,0.0,yes,3
1261,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,4,2,black,not aplicable,5.394,0.0,0.0,0.0,yes,3
1262,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,5,2,red,not aplicable,0.0,11.938,0.0,0.0,yes,3
1263,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,4.964,yes,3
1264,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,7.727,yes,3
1265,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,8,2,magenta,not aplicable,0.0,2.425,0.0,0.0,yes,3
1266,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,12.584,yes,3
1267,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,10,2,green,not aplicable,0.0,3.455,0.0,0.0,yes,3
1268,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,11,2,yellow,not aplicable,0.0,4.379,0.0,0.0,yes,3
1269,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,12,3,black,not aplicable,3.069,6.864,0.0,0.0,yes,3
1270,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,13,3,red,not aplicable,0.0,7.139,0.0,0.0,yes,3
1271,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,14,2,cyan,not aplicable,0.0,0.0,7.965,7.48,yes,3
1272,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,15,2,yellow,not aplicable,0.0,6.299,16.925,0.0,yes,3
1273,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,16,3,magenta,not aplicable,0.0,6.546,0.0,0.0,yes,3
1274,zdc564iv,6,1smtcyle,1,9.0,17.0,2017.0,F,17,3,red,not aplicable,0.0,5.465,1.885,11.196,yes,3
1275,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,1,2,red,not aplicable,0.0,14.076,0.0,0.0,yes,4
1276,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,2,3,orange,not aplicable,4.337,0.0,0.0,0.0,yes,4
1277,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,3,3,yellow,not aplicable,0.0,7.331,0.0,0.0,yes,4
1278,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,4,2,black,not aplicable,3.477,2.276,0.0,0.0,yes,4
1279,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,5,2,red,not aplicable,16.55,0.047,0.0,0.0,yes,4
1280,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,6,3,pink,not aplicable,0.0,0.0,6.184,2.371,yes,4
1281,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,7,3,teal,not aplicable,0.0,2.754,0.0,4.272,yes,4
1282,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,8,2,magenta,not aplicable,0.0,2.859,0.0,0.0,yes,4
1283,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,9,2,indigo,not aplicable,0.0,6.748,0.0,5.999,yes,4
1284,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,10,2,green,not aplicable,0.0,2.607,0.0,0.0,yes,4
1285,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,11,2,yellow,not aplicable,0.0,2.428,0.0,0.0,yes,4
1286,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,12,3,black,not aplicable,4.974,1.966,0.0,0.0,yes,4
1287,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,13,3,red,not aplicable,0.0,4.364,0.0,0.0,yes,4
1288,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,14,2,cyan,not aplicable,0.0,0.0,10.741,0.0,yes,4
1289,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,15,2,yellow,not aplicable,0.0,0.053,21.219,0.0,yes,4
1290,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,16,3,magenta,not aplicable,0.0,5.876,0.0,0.0,yes,4
1291,z2t9aigg,6,1smtcyle,1,5.0,3.0,2017.0,F,17,3,red,not aplicable,0.0,11.0,6.381,0.0,yes,4
1292,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,1,2,red,not aplicable,0.0,9.154,0.0,0.0,yes,5
1293,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,2,3,orange,not aplicable,0.064,0.0,0.0,0.0,yes,5
1294,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,3,3,yellow,not aplicable,0.0,0.053,0.0,0.0,yes,5
1295,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,4,2,black,not aplicable,0.059,0.0,0.0,0.0,yes,5
1296,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,5,2,red,not aplicable,6.538,2.54,0.0,0.0,yes,5
1297,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,0.053,yes,5
1298,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,0.132,yes,5
1299,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,8,2,magenta,not aplicable,0.0,0.047,0.0,0.0,yes,5
1300,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,0.045,yes,5
1301,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,10,2,green,not aplicable,0.0,0.034,0.0,0.0,yes,5
1302,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,11,2,yellow,not aplicable,0.0,0.063,0.0,0.0,yes,5
1303,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,12,3,black,not aplicable,0.085,0.0,0.0,0.0,yes,5
1304,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,13,3,red,not aplicable,0.0,0.038,0.0,0.0,yes,5
1305,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,14,2,cyan,not aplicable,0.0,0.0,4.859,0.0,yes,5
1306,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,15,2,yellow,not aplicable,0.0,8.567,0.0,0.0,yes,5
1307,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,16,3,magenta,not aplicable,0.0,0.051,0.0,0.0,yes,5
1308,iz0bu8x4,6,1smtcyle,1,10.0,14.0,2017.0,F,17,3,red,not aplicable,0.0,9.781,0.0,0.0,yes,5
1309,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,1,2,red,not aplicable,0.0,16.528,0.0,0.0,yes,6
1310,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,2,3,orange,not aplicable,7.635,0.0,0.0,0.0,yes,6
1311,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,3,3,yellow,not aplicable,0.0,4.756,0.0,0.0,yes,6
1312,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,4,2,black,not aplicable,5.795,0.0,0.0,0.0,yes,6
1313,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,5,2,red,not aplicable,0.0,21.214,0.0,0.0,yes,6
1314,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,6,3,pink,not aplicable,0.0,0.0,0.0,7.33,yes,6
1315,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,6.441,yes,6
1316,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,8,2,magenta,not aplicable,0.0,2.364,0.0,0.0,yes,6
1317,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,9,2,indigo,not aplicable,0.0,7.935,0.0,2.475,yes,6
1318,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,10,2,green,not aplicable,0.0,2.203,0.0,0.0,yes,6
1319,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,11,2,yellow,not aplicable,0.0,3.054,0.0,0.0,yes,6
1320,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,12,3,black,not aplicable,7.311,0.0,0.0,0.0,yes,6
1321,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,13,3,red,not aplicable,0.0,5.53,0.0,0.0,yes,6
1322,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,14,2,cyan,not aplicable,0.0,0.0,5.129,8.006,yes,6
1323,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,15,2,yellow,not aplicable,0.0,20.047,0.0,0.0,yes,6
1324,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,16,3,magenta,not aplicable,0.0,1.852,0.0,0.0,yes,6
1325,26aymfsq,6,1smtcyle,1,11.0,19.0,2017.0,M,17,3,red,not aplicable,0.0,0.072,0.0,16.31,yes,6
1326,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,1,2,red,not aplicable,0.0,17.433,0.0,0.0,yes,1
1327,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,2,3,green,not aplicable,0.0,0.67,0.0,0.0,yes,1
1328,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,3,3,yellow,not aplicable,0.0,2.269,0.0,0.0,yes,1
1329,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,4,2,magenta,not aplicable,12.143,9.879,0.0,0.0,no,1
1330,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,5,2,red,not aplicable,0.0,0.897,0.0,0.0,yes,1
1331,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,6,3,cyan,not aplicable,0.0,0.0,0.918,0.0,yes,1
1332,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,5.238,yes,1
1333,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,8,2,magenta,not aplicable,0.0,15.544,5.73,0.0,no,1
1334,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,9,2,red,not aplicable,0.0,2.46,0.0,0.0,yes,1
1335,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,10,2,green,not aplicable,0.0,0.053,0.0,0.0,yes,1
1336,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,11,2,yellow,not aplicable,11.38,3.787,0.0,0.0,yes,1
1337,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,12,3,magenta,not aplicable,0.0,0.541,0.0,0.0,yes,1
1338,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,13,3,red,not aplicable,0.0,0.031,0.0,0.0,yes,1
1339,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,14,2,green,not aplicable,0.0,12.491,0.0,0.0,yes,1
1340,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,15,2,yellow,not aplicable,0.0,2.32,0.0,0.0,yes,1
1341,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,16,3,magenta,not aplicable,0.0,1.651,0.0,0.0,yes,1
1342,irya5j5n,6,6vas0mym,1,10.0,10.0,2017.0,M,17,3,red,not aplicable,0.0,2.183,0.0,0.0,yes,1
1343,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,1,2,red,not aplicable,0.0,10.012,0.0,0.0,yes,2
1344,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,2,3,green,not aplicable,0.0,3.64,0.0,0.0,yes,2
1345,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,3,3,yellow,not aplicable,0.0,5.883,0.0,0.0,yes,2
1346,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,4,2,magenta,not aplicable,0.0,26.937,0.0,0.0,no,2
1347,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,5,2,red,not aplicable,0.0,7.535,0.0,0.0,yes,2
1348,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,6,3,cyan,not aplicable,0.0,0.0,4.461,0.0,yes,2
1349,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,9.149,yes,2
1350,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,8,2,olive,not aplicable,10.24,0.0,7.728,7.726,no,2
1351,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,9,2,red,not aplicable,0.0,7.586,0.0,0.0,yes,2
1352,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,10,2,green,not aplicable,0.0,1.872,0.0,0.0,yes,2
1353,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,11,2,yellow,not aplicable,0.263,14.788,0.0,0.0,yes,2
1354,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,12,3,magenta,not aplicable,0.0,3.057,0.0,0.0,yes,2
1355,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,13,3,red,not aplicable,0.0,2.19,0.0,0.0,yes,2
1356,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,14,2,green,not aplicable,4.939,3.99,5.4,0.0,yes,2
1357,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,15,2,yellow,not aplicable,0.0,2.736,0.0,1.588,yes,2
1358,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,16,3,magenta,not aplicable,0.0,3.909,0.0,0.0,yes,2
1359,u9702bel,6,6vas0mym,1,11.0,29.0,2017.0,F,17,3,red,not aplicable,0.0,3.924,0.0,0.0,yes,2
1360,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,1,2,red,not aplicable,0.0,9.957,0.0,0.0,yes,3
1361,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,2,3,green,not aplicable,0.0,0.034,0.0,0.0,yes,3
1362,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,3,3,yellow,not aplicable,2.522,2.035,0.0,0.0,yes,3
1363,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,4,2,black,not aplicable,24.099,2.537,0.0,0.0,no,3
1364,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,5,2,red,not aplicable,1.554,4.726,0.0,0.0,yes,3
1365,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,6,3,cyan,not aplicable,0.0,0.0,1.302,2.173,yes,3
1366,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,7,3,teal,not aplicable,1.785,1.448,4.181,4.006,yes,3
1367,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,8,2,olive,not aplicable,3.04,10.323,9.767,3.832,no,3
1368,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,9,2,red,not aplicable,0.0,2.206,1.641,2.485,yes,3
1369,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,10,2,green,not aplicable,0.0,2.035,0.0,0.0,yes,3
1370,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,11,2,yellow,not aplicable,10.108,2.56,0.0,0.0,yes,3
1371,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,12,3,magenta,not aplicable,0.0,1.97,0.0,0.0,yes,3
1372,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,13,3,red,not aplicable,0.0,1.989,0.0,0.0,yes,3
1373,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,14,2,green,not aplicable,4.31,1.958,0.0,0.0,yes,3
1374,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,15,2,yellow,not aplicable,3.455,0.415,0.0,0.0,yes,3
1375,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,16,3,magenta,not aplicable,0.0,3.308,0.0,0.0,yes,3
1376,lq8ir6yc,6,6vas0mym,1,10.0,3.0,2017.0,M,17,3,red,not aplicable,1.332,1.675,0.0,0.0,yes,3
1377,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,1,2,red,not aplicable,0.0,10.043,0.0,0.0,yes,4
1378,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,2,3,green,not aplicable,0.0,3.176,0.0,0.0,yes,4
1379,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,3,3,yellow,not aplicable,3.793,4.048,0.0,0.0,yes,4
1380,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,4,2,magenta,not aplicable,12.141,14.126,0.0,0.0,no,4
1381,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,5,2,red,not aplicable,5.777,2.735,0.0,0.0,yes,4
1382,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,6,3,cyan,not aplicable,0.0,0.0,3.09,0.0,yes,4
1383,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,7.827,yes,4
1384,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,8,2,olive,not aplicable,3.276,4.223,20.137,0.0,no,4
1385,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,9,2,red,not aplicable,2.115,5.358,0.0,0.0,yes,4
1386,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,10,2,green,not aplicable,0.0,3.175,0.0,0.0,yes,4
1387,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,11,2,yellow,not aplicable,15.923,1.635,0.0,0.0,yes,4
1388,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,12,3,magenta,not aplicable,0.0,0.034,0.0,0.0,yes,4
1389,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,13,3,red,not aplicable,0.0,2.074,0.0,0.0,yes,4
1390,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,14,2,green,not aplicable,3.841,7.626,2.737,0.0,yes,4
1391,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,15,2,yellow,not aplicable,0.0,4.124,0.0,0.0,yes,4
1392,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,16,3,magenta,not aplicable,0.0,1.61,0.0,0.0,yes,4
1393,2m8z4udj,6,6vas0mym,1,2.0,24.0,2017.0,F,17,3,red,not aplicable,0.0,2.02,0.0,1.772,yes,4
1394,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,1,2,red,not aplicable,0.0,0.046,0.0,0.0,yes,5
1395,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,2,3,green,not aplicable,0.0,3.593,0.0,0.0,yes,5
1396,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,3,3,yellow,not aplicable,0.0,7.264,0.0,0.0,yes,5
1397,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,4,2,magenta,not aplicable,4.11,22.527,0.0,0.0,no,5
1398,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,5,2,red,not aplicable,4.524,0.272,0.0,0.0,yes,5
1399,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,6,3,cyan,not aplicable,0.0,0.0,0.933,0.0,yes,5
1400,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,10.085,yes,5
1401,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,8,2,olive,not aplicable,0.0,1.719,24.536,0.0,no,5
1402,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,9,2,red,not aplicable,2.237,5.114,0.0,0.0,yes,5
1403,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,10,2,green,not aplicable,0.0,2.251,0.0,0.0,yes,5
1404,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,11,2,yellow,not aplicable,6.999,10.086,0.0,0.0,yes,5
1405,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,12,3,magenta,not aplicable,0.0,2.217,0.0,0.0,yes,5
1406,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,13,3,red,not aplicable,0.0,1.889,0.0,0.0,yes,5
1407,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,14,2,green,not aplicable,0.0,13.894,0.0,0.0,yes,5
1408,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,15,2,yellow,not aplicable,0.0,2.289,0.0,2.074,yes,5
1409,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,16,3,magenta,not aplicable,0.0,0.053,0.0,0.0,yes,5
1410,s41cm0pf,6,6vas0mym,1,12.0,21.0,2017.0,M,17,3,red,not aplicable,0.0,3.601,0.0,0.0,yes,5
1411,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,1,2,red,not aplicable,0.0,20.293,0.0,0.0,yes,6
1412,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,2,3,green,not aplicable,2.806,0.051,0.0,0.0,yes,6
1413,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,3,3,yellow,not aplicable,0.0,7.286,0.0,0.0,yes,6
1414,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,4,2,magenta,not aplicable,5.963,18.706,0.0,0.0,no,6
1415,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,5,2,red,not aplicable,0.0,4.896,0.0,0.0,yes,6
1416,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,6,3,cyan,not aplicable,0.0,0.0,0.053,0.0,yes,6
1417,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,8.898,yes,6
1418,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,8,2,olive,not aplicable,0.0,9.673,15.575,0.0,no,6
1419,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,9,2,red,not aplicable,2.438,2.964,0.0,0.0,yes,6
1420,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,10,2,green,not aplicable,0.0,0.862,0.0,0.0,yes,6
1421,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,11,2,yellow,not aplicable,1.745,14.146,0.0,0.0,yes,6
1422,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,12,3,magenta,not aplicable,0.0,0.517,0.0,0.0,yes,6
1423,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,13,3,red,not aplicable,0.0,1.034,0.0,0.0,yes,6
1424,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,14,2,green,not aplicable,4.409,5.893,0.0,0.0,yes,6
1425,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,15,2,yellow,not aplicable,0.0,2.019,0.0,0.0,yes,6
1426,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,16,3,magenta,not aplicable,0.0,0.263,0.0,0.0,yes,6
1427,4ffrmk7l,6,6vas0mym,1,12.0,9.0,2017.0,M,17,3,red,not aplicable,0.0,0.053,2.622,0.0,yes,6
1428,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,1,2,blue,not aplicable,7.587,0.0,0.0,0.0,yes,1
1429,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,2,3,orange,not aplicable,0.053,7.705,0.0,0.0,yes,1
1430,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,3,3,yellow,not aplicable,9.481,11.448,0.0,0.0,yes,1
1431,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,4,2,magenta,not aplicable,0.0,23.374,0.0,0.0,no,1
1432,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,5,2,blue,not aplicable,16.677,1.904,0.0,0.0,yes,1
1433,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,6,3,cyan,not aplicable,0.0,0.0,5.044,0.0,yes,1
1434,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,7,3,yellow,not aplicable,0.0,1.388,0.0,0.0,yes,1
1435,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,8,2,olive,not aplicable,0.0,1.404,6.4,0.0,yes,1
1436,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,9,2,blue,not aplicable,0.116,0.0,0.0,0.0,yes,1
1437,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,10,2,green,not aplicable,0.0,2.004,0.0,0.0,yes,1
1438,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,11,2,yellow,not aplicable,0.0,7.981,0.0,0.0,yes,1
1439,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,12,3,black,not aplicable,0.053,11.579,0.0,0.0,yes,1
1440,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,13,3,blue,not aplicable,4.223,13.731,0.0,0.0,yes,1
1441,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,14,2,cyan,not aplicable,10.534,1.435,0.031,0.0,yes,1
1442,w4w65tts,6,xros1iar,1,3.0,17.0,2017.0,M,15,2,yellow,not aplicable,0.0,3.863,0.0,0.0,yes,1
